"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"SOCIABILITY";"SPECIFICITY";"BIOLOGICAL_STAGE";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"SOCIABILITY_ID";"SPECIFICITY_ID";"BIOLOGICAL_STAGE_ID";"SOURCE_ID"
1000694;"Osmia brevicornis brevicornis";"(Fabricius, 1798)";240050;"Osmia brevicornis";"(Fabricius, 1798)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940670;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1000699;"Osmia cornuta cornuta";"(Latreille, 1805)";53176;"Osmia cornuta";"(Latreille, 1805)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940674;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1000704;"Osmia gallarum gallarum";"Spinola, 1807";53181;"Osmia gallarum";"Spinola, 1807";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940676;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1000706;"Osmia submicans submicans";"Morawitz, 1870";240078;"Osmia submicans";"Morawitz, 1870";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940694;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
1000820;"Bombus pascuorum maculatus";"Vogt, 1909";53099;"Bombus pascuorum";"(Scopoli, 1763)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939788;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008707;"Bombus hortorum hortorum";"(Linnaeus, 1761)";53095;"Bombus hortorum";"(Linnaeus, 1761)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939758;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008708;"Bombus hortorum jonghei";"Rasmont & Adamski, 1996";53095;"Bombus hortorum";"(Linnaeus, 1761)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939758;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008710;"Bombus vestalis perezi";"(Schulthess-Rechberg, 1886)";239558;"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939816;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008712;"Bombus vestalis vestalis";"(Geoffroy in Fourcroy, 1785)";239558;"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939816;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008715;"Bombus hypnorum ericetorum";"(Panzer, 1801)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939762;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008716;"Bombus hypnorum hypnorum";"(Linnaeus, 1758)";53096;"Bombus hypnorum";"(Linnaeus, 1758)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939762;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008724;"Bombus sylvarum sylvarum";"(Linnaeus, 1761)";53103;"Bombus sylvarum";"(Linnaeus, 1761)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939810;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008725;"Bombus rupestris vasco";"(Lepeletier, 1833)";239553;"Bombus rupestris";"(Fabricius, 1793)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939802;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008726;"Bombus rupestris rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939802;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008739;"Bombus lucorum lucorum";"(Linnaeus, 1761)";53098;"Bombus lucorum";"(Linnaeus, 1761)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939770;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008742;"Bombus pascuorum freygessneri";"Vogt, 1909";53099;"Bombus pascuorum";"(Scopoli, 1763)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939788;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008748;"Bombus pascuorum intermedius";"Vogt, 1909";53099;"Bombus pascuorum";"(Scopoli, 1763)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939788;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008750;"Bombus pascuorum melleofacies";"Vogt, 1909";53099;"Bombus pascuorum";"(Scopoli, 1763)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939788;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008769;"Bombus ruderarius ruderarius";"(Müller, 1776)";53101;"Bombus ruderarius";"(Müller, 1776)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939798;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008772;"Bombus pascuorum floralis";"(Gmelin, 1790)";53099;"Bombus pascuorum";"(Scopoli, 1763)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939788;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1008784;"Bombus lapidarius lapidarius";"(Linnaeus, 1758)";53097;"Bombus lapidarius";"(Linnaeus, 1758)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939768;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1012091;"Bombus mucidus mucidus";"Gerstäcker, 1869";239545;"Bombus mucidus";"Gerstäcker, 1869";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939782;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1012380;"Andrena russula";"Lepeletier de Saint-Fargeau, 1841";1012380;"Andrena russula";"Lepeletier de Saint-Fargeau, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939664;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
1021404;"Nomada zonata zonata";"Panzer, 1797";240044;"Nomada zonata";"Panzer, 1797";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";940652;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
1021405;"Nomada zonata pulcherrima";"Stöckhert, 1941";240044;"Nomada zonata";"Panzer, 1797";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";940652;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
1021872;"Megachile argentata";"(Fabricius, 1793)";1021872;"Megachile argentata";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940404;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
1021873;"Megachile argentata argentata";"(Fabricius, 1793)";1021872;"Megachile argentata";"(Fabricius, 1793)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940404;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
1021874;"Megachile argentata schmiedeknechti";"Costa, 1884";1021872;"Megachile argentata";"(Fabricius, 1793)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940404;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
1023254;"Megachile leachella leachella";"Curtis, 1828";239919;"Megachile leachella";"Curtis, 1828";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940386;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
1025959;"Eucera grisea";"Fabricius, 1793";239672;"Eucera eucnemidea";"Dours, 1873";"syn_heterotypique/parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940020;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1030104;"Seladonia tumulorum kyrnos";"(Ebmer, 1988)";850177;"Seladonia tumulorum";"(Linnaeus, 1758)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940750;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1031335;"Bombus muscorum pereziellus";"(Skorikov, 1922)";239546;"Bombus muscorum";"(Linnaeus, 1758)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";" social > eusocial";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939784;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1031344;"Tetralonia dentata";"(Germar, 1839)";1031344;"Tetralonia dentata";"(Germar, 1839)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940846;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1031345;"Tetralonia dentata amseli";"(Alfken, 1938)";1031344;"Tetralonia dentata";"(Germar, 1839)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940846;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1037222;"Nomada jaramensis";"Dusmet y Alonso, 1913";240000;"Nomada jaramense";"Dusmet y Alonso, 1913";"syn_heterotypique/parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";940554;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
1038728;"Coelioxys acanthurus";"(Illiger, 1806)";1038728;"Coelioxys acanthurus";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939862;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1039416;"Seladonia pollinosa";"(Sichel, 1860)";850183;"Vestitohalictus pollinosus";"(Sichel, 1861)";"syn_homotypique/parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940874;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
1039439;"Lasioglossum sexmaculatum";"(Schenck, 1853)";1039439;"Lasioglossum sexmaculatum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Pesenko Yu. A., Banaszak J., Radchenko V. G., Cierzniak T. 2000. <em>Bees of the family Halictidae (excluding Sphecodes) of Poland :&nbsp; taxonomy, ecology, bionomics. </em> Wydawnictwo Uczelniane Wyzszej Szkoly Pedagogicznej w Bydgoszczy, Bydgoszcz. 348 pp.";"2.0";"Abeilles";940332;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444727"
