"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"GENERATION_PER_YEAR";"STATISTIC";"GEOGRAPHIC_EXTENT";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
240133;"Sphecodes ruficrus";"(Erichson in Waltl, 1835)";240133;"Sphecodes ruficrus";"(Erichson in Waltl, 1835)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951011;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240134;"Sphecodes rufiventris";"(Panzer, 1797)";240134;"Sphecodes rufiventris";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951013;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951015;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240137;"Sphecodes spinulosus";"Hagens, 1875";240137;"Sphecodes spinulosus";"Hagens, 1875";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951019;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240139;"Sphecodes zangherii";"Noskiewicz, 1931";240139;"Sphecodes zangherii";"Noskiewicz, 1931";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951021;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240140;"Stelis annulata";"(Lepeletier, 1841)";240140;"Stelis annulata";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951023;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240141;"Stelis breviuscula";"(Nylander, 1848)";240141;"Stelis breviuscula";"(Nylander, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951025;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240142;"Stelis minuta";"Lepeletier de Saint Fargeau & Audinet-Serville, 1825";240142;"Stelis minuta";"Lepeletier de Saint Fargeau & Audinet-Serville, 1825";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Kasparek M., 2015. The Cuckoo Bees of the Genus <em>Stelis</em> Panzer, 1906 in Europe, North Africa and in the Middle East. A review and Identification Guide. <em>Entomofauna</em>, Supplement 18 : 1-144.";"2.0";"Abeilles";951031;"";"";"https://taxref.mnhn.fr/taxref-web/docs/341132"
240143;"Stelis nasuta";"(Latreille, 1809)";240143;"Stelis nasuta";"(Latreille, 1809)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951033;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240144;"Stelis ornatula";"(Klug, 1808)";240144;"Stelis ornatula";"(Klug, 1808)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951037;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240145;"Stelis signata";"(Latreille, 1809)";240145;"Stelis signata";"(Latreille, 1809)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951043;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240146;"Stelis simillima";"Morawitz, 1875";240146;"Stelis simillima";"Morawitz, 1875";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951045;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240147;"Systropha curvicornis";"(Scopoli, 1770)";240147;"Systropha curvicornis";"(Scopoli, 1770)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Systropha";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951047;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240148;"Systropha planidens";"Giraud, 1861";240148;"Systropha planidens";"Giraud, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Rophitinae";"";"Systropha";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951049;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240151;"Tetralonia malvae";"(Rossi, 1790)";240151;"Tetralonia malvae";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951051;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240153;"Tetralonia pollinosa";"(Lepeletier, 1841)";808476;"Tetraloniella pollinosa";"(Lepeletier, 1841)";"syn_homotypique/parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951065;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240156;"Tetralonia salicariae";"(Lepeletier, 1841)";240156;"Tetralonia salicariae";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";951067;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
240158;"Tetralonia strigata";"(Lepeletier, 1841)";808469;"Tetraloniella strigata";"(Lepeletier, 1841)";"syn_homotypique/parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";951069;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
240167;"Thyreus hirtus";"(de Beaumont, 1940)";240167;"Thyreus hirtus";"(de Beaumont, 1940)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951071;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240168;"Thyreus histrionicus";"(Illiger, 1806)";240168;"Thyreus histrionicus";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";951073;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
240169;"Thyreus orbatus";"(Lepeletier, 1841)";240169;"Thyreus orbatus";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951075;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240171;"Thyreus ramosus";"(Lepeletier, 1841)";240171;"Thyreus ramosus";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951077;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240173;"Thyreus truncatus";"(Pérez, 1884)";240173;"Thyreus truncatus";"(Pérez, 1884)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Thyreus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951079;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240175;"Trachusa interrupta";"(Fabricius, 1781)";240175;"Trachusa interrupta";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Trachusa";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951083;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240176;"Trachusa laticeps";"(Morawitz, 1873)";240176;"Trachusa laticeps";"(Morawitz, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Trachusa";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Kasparek M. 2017. Resin bees of the Anthidiine genus <em>Trachusa</em>. Identification, taxonomy, distribution and biology of the Old World species. <em>Entomofauna</em>, 21: 1-152.";"2.0";"Abeilles";951087;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444930"
240178;"Xylocopa iris";"(Christ, 1791)";240178;"Xylocopa iris";"(Christ, 1791)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Xylocopini";"Xylocopa";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951093;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
240179;"Xylocopa valga";"Gerstäcker, 1872";240179;"Xylocopa valga";"Gerstäcker, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Xylocopini";"Xylocopa";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951095;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317451;"Ammobates punctatus";"(Fabricius, 1804)";317451;"Ammobates punctatus";"(Fabricius, 1804)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Ammobatini";"Ammobates";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949542;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"Nouvelle-Aquitaine";NA;500;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951108;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER75";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Normandie";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951123;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER28";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Centre";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951135;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER24";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Pays-de-la-Loire";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951120;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER52";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"Auvergne-Rhône-Alpes";NA;500;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951116;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER84";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"Provence-Alpes-Côte-d'Azur";NA;500;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951100;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER93";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Grand Est";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951132;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER44";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Bourgogne-Franche-Comté";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951141;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER27";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Ile-de-France";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951126;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER11";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"Corse";NA;500;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951112;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER94";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Bretagne";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951138;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER53";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"Occitanie";NA;500;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951104;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER76";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317467;"Andrena afrensis";"Warncke, 1967";317467;"Andrena afrensis";"Warncke, 1967";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"Hauts-de-France";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951129;"";"https://cardobs.mnhn.fr/cardObs/location/INSEER32";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317479;"Andrena barbareae";"Panzer, 1803";317479;"Andrena barbareae";"Panzer, 1803";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949572;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317532;"Andrena florentina";"Magretti, 1883";317532;"Andrena florentina";"Magretti, 1883";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"<br />Roberts, S. &amp; de Meulemeester, T. 2015. <em>Andrena florentina. The IUCN Red List of Threatened Species 2015</em>: e.T19199426A43509742. https://www.iucnredlist.org/fr/species/19199426/43509742";"2.0";"Abeilles";949642;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444764"
317589;"Andrena montana";"Warncke, 1973";317589;"Andrena montana";"Warncke, 1973";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949738;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
317744;"Biastes truncatus";"(Nylander, 1848)";317744;"Biastes truncatus";"(Nylander, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Biastini";"Biastes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";949963;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
