"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"SOCIABILITY";"SPECIFICITY";"BIOLOGICAL_STAGE";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"SOCIABILITY_ID";"SPECIFICITY_ID";"BIOLOGICAL_STAGE_ID";"SOURCE_ID"
"bfSoc620";"Dasypoda pyrotrichia Forster, 1855";"317842";"Dasypoda pyrotrichia";"Förster, 1855";317842;"Dasypoda pyrotrichia";"Förster, 1855";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";NA;"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";939966;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc621";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";317865;"Epeolus alpinus";"Friese, 1893";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";939988;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc622";"Epeolus fallax Morawitz, 1872";"317868";"Epeolus fallax";"Morawitz, 1872";317868;"Epeolus fallax";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Epeolini";"Epeolus";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";939992;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc623";"Eucera pannonica Mocsary, 1878";"317915";"Eucera pannonica";"Mocsáry, 1878";317915;"Eucera pannonica";"Mocsáry, 1878";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940038;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc624";"Eucera proxima Morawitz, 1875";"317920";"Eucera proxima";"Morawitz, 1875";317920;"Eucera proxima";"Morawitz, 1875";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940040;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc625";"Eucera vulpes Brulle, 1832";"317928";"Eucera vulpes";"Brullé, 1832";317928;"Eucera vulpes";"Brullé, 1832";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940046;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc626";"Halictus compressus (Walckenaer, 1802)";"317939";"Halictus compressus";"(Walckenaer, 1802)";317939;"Halictus compressus";"(Walckenaer, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";"gregarious";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940050;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc627";"Hoplitis antigae (Perez, 1895)";"318001";"Hoplitis antigae";"(Pérez, 1895)";318001;"Hoplitis antigae";"(Pérez, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940086;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc628";"Hoplitis manicata (Morice, 1901)";"318027";"Hoplitis manicata";"(Morice, 1901)";318027;"Hoplitis manicata";"(Morice, 1901)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940114;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc629";"Hylaeus leptocephalus (Morawitz, 1871)";"318075";"Hylaeus leptocephalus";"(Morawitz, 1871)";318075;"Hylaeus leptocephalus";"(Morawitz, 1871)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940172;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc630";"Hylaeus paulus Bridwell, 1919";"318078";"Hylaeus paulus";"Bridwell, 1919";318078;"Hylaeus paulus";"Bridwell, 1919";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940184;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc631";"Lasioglossum costulatum (Kriechbaumer, 1873)";"318112";"Lasioglossum costulatum";"(Kriechbaumer, 1873)";318112;"Lasioglossum costulatum";"(Kriechbaumer, 1873)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940236;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc632";"Lasioglossum sexstrigatum (Schenck, 1869)";"318160";"Lasioglossum sexstrigatum";"(Schenck, 1869)";318160;"Lasioglossum sexstrigatum";"(Schenck, 1869)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"social > presocial > subsocial";NA;NA;"Pesenko Yu. A., Banaszak J., Radchenko V. G., Cierzniak T. 2000. Bees of the family Halictidae (excluding Sphecodes) of Poland : taxonomy, ecology, bionomics. Wydawnictwo Uczelniane Wyzszej Szkoly Pedagogicznej w Bydgoszczy, Bydgoszcz. 348pp.";2;"Abeilles";940336;"https://taxref.mnhn.fr/taxref-web/traits/values/1157";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444727"
"bfSoc633";"Lasioglossum zonulum (Smith, 1848)";"318170";"Lasioglossum zonulum";"(Smith, 1848)";318170;"Lasioglossum zonulum";"(Smith, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"gregarious";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940350;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc634";"Nomada argentata Herrich-Schaffer, 1839";"318249";"Nomada argentata";"Herrich-Schäffer, 1839";318249;"Nomada argentata";"Herrich-Schäffer, 1839";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940454;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc635";"Nomada duplex Smith, 1854";"318269";"Nomada duplex";"Smith, 1854";318269;"Nomada duplex";"Smith, 1854";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940494;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc636";"Nomada emarginata Morawitz, 1877";"318271";"Nomada emarginata";"Morawitz, 1877";318271;"Nomada emarginata";"Morawitz, 1877";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940496;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc637";"Nomada fallax Perez, 1913";"318273";"Nomada fallax";"Pérez, 1913";318273;"Nomada fallax";"Pérez, 1913";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940504;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc638";"Nomada furvoides Stockhert, 1944";"318279";"Nomada furvoides";"Stöckhert, 1944";318279;"Nomada furvoides";"Stöckhert, 1944";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940526;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc639";"Nomada fuscicornis Nylander, 1848";"318280";"Nomada fuscicornis";"Nylander, 1848";318280;"Nomada fuscicornis";"Nylander, 1848";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940528;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc640";"Nomada gransassoi Schwarz, 1986";"318283";"Nomada gransassoi";"Schwarz, 1986";318283;"Nomada gransassoi";"Schwarz, 1986";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940534;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc641";"Nomada gribodoi Schmiedeknecht, 1882";"318284";"Nomada gribodoi";"Schmiedeknecht, 1882";318284;"Nomada gribodoi";"Schmiedeknecht, 1882";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940536;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc642";"Nomada hispanica Dusmet y Alonso, 1913";"318286";"Nomada hispanica";"Dusmet y Alonso, 1913";318286;"Nomada hispanica";"Dusmet y Alonso, 1913";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940542;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc643";"Nomada moeschleri Alfken, 1913";"318302";"Nomada moeschleri";"Alfken, 1913";318302;"Nomada moeschleri";"Alfken, 1913";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940582;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc644";"Nomada numida Lepeletier, 1841";"318307";"Nomada numida";"Lepeletier de Saint-Fargeau, 1841";318307;"Nomada numida";"Lepeletier de Saint-Fargeau, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940592;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc645";"Nomada pleurosticta Herrich-Schaffer, 1839";"318317";"Nomada pleurosticta";"Herrich-Schäffer, 1839";318317;"Nomada pleurosticta";"Herrich-Schäffer, 1839";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940610;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc646";"Nomada rufipes Fabricius, 1793";"318332";"Nomada rufipes";"Fabricius, 1793";318332;"Nomada rufipes";"Fabricius, 1793";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940624;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc647";"Nomada symphyti Stockhert, 1930";"318340";"Nomada symphyti";"Stöckhert, 1930";318340;"Nomada symphyti";"Stöckhert, 1930";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940644;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc648";"Osmia mustelina Gerstäcker, 1869";"318412";"Osmia mustelina";"Gerstäcker, 1869";318412;"Osmia mustelina";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";"gregarious";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940684;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc649";"Sphecodes rubicundus Hagens, 1875";"318504";"Sphecodes rubicundus";"Hagens, 1875";318504;"Sphecodes rubicundus";"Hagens, 1875";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940800;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc650";"Stelis odontopyga Noskiewicz, 1926";"318513";"Stelis odontopyga";"Noskiewicz, 1926";318513;"Stelis odontopyga";"Noskiewicz, 1926";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940826;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc651";"Stelis punctulatissima (Kirby, 1802)";"318516";"Stelis punctulatissima";"(Kirby, 1802)";318516;"Stelis punctulatissima";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940832;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc652";"Bombus mastrucatus Gerstäcker, 1869";"407156";"Bombus mastrucatus";"Gerstäcker, 1869";239560;"Bombus wurflenii";"auct. non Radoszkowski, 1859";"syn_non_determ/parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"social > eusocial";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";939820;"https://taxref.mnhn.fr/taxref-web/traits/values/1159";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc653";"Nomada carnifex Mocsary, 1883";"426769";"Nomada carnifex";"Mocsáry, 1883";426769;"Nomada carnifex";"Mocsáry, 1883";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Geslin, B., Schatz, B. 2024. BeeFunc : a comprehensive trait database for French wild bees.";2;"Abeilles";940476;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
"bfSoc657";"Dasypoda hirtipes (Fabricius, 1793)";"653777";"Dasypoda hirtipes";"(Fabricius, 1793)";653777;"Dasypoda hirtipes";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";NA;"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";"gregarious";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";939962;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfSoc658";"Megachile sculpturalis Smith, 1853";"707069";"Megachile sculpturalis";"Smith, 1853";707069;"Megachile sculpturalis";"Smith, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Megachile";"Arthropodes";"Insectes";"Hyménoptères";"solitary";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";940412;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
