CD_NOM;LB_NOM;NOM_COMPLET;NOM_VALIDE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;GENRE;SOUS_GENRE
239763;Hylaeus bifasciatus;Hylaeus bifasciatus (Jurine, 1807);Hylaeus bifasciatus (Jurine, 1807);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Koptogaster
816782;Hylaeus bipunctatus;Hylaeus bipunctatus (Fabricius, 1798);Hylaeus signatus signatus (Panzer, 1797);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239764;Hylaeus bisinuatus;Hylaeus bisinuatus Forster, 1871;Hylaeus leptocephalus (Morawitz, 1871);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239765;Hylaeus brachycephalus;Hylaeus brachycephalus (Morawitz, 1868);Hylaeus brachycephalus (Morawitz, 1868);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
239766;Hylaeus brevicornis;Hylaeus brevicornis Nylander, 1852;Hylaeus brevicornis Nylander, 1852;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
997644;Hylaeus breviventris;Hylaeus breviventris Schenck, 1853;Lasioglossum breviventre (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
998321;Hylaeus brunnescens;Hylaeus brunnescens Eversmann, 1852;Halictus brunnescens (Eversmann, 1852);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;Halictus
239767;Hylaeus clypearis;Hylaeus clypearis (Schenck, 1853);Hylaeus clypearis (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Paraprosopis
997646;Hylaeus clypearis;Hylaeus clypearis Schenck, 1853;Lasioglossum clypeare (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
239768;Hylaeus communis;Hylaeus communis Nylander, 1852;Hylaeus communis Nylander, 1852;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239769;Hylaeus conformis;Hylaeus conformis auct. non Forster, 1871;Hylaeus pilosulus (Perez, 1903);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
239770;Hylaeus confusus;Hylaeus confusus Nylander, 1852;Hylaeus confusus Nylander, 1852;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
997647;Hylaeus convexiusculus;Hylaeus convexiusculus Schenck, 1853;Lasioglossum convexiusculum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
318064;Hylaeus coriaceus;Hylaeus coriaceus (Perez, 1895);Hylaeus coriaceus (Perez, 1895);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
1000619;Hylaeus cornutus;Hylaeus cornutus Smith, 1843;Hylaeus cornutus cornutus Curtis, 1831;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239771;Hylaeus cornutus;Hylaeus cornutus Curtis, 1831;Hylaeus cornutus Curtis, 1831;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Abrupta
939306;Hylaeus cornutus cornutus;Hylaeus cornutus cornutus Curtis, 1831;Hylaeus cornutus cornutus Curtis, 1831;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239772;Hylaeus crassanus;Hylaeus crassanus (Warncke, 1972);Hylaeus crassanus (Warncke, 1972);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Lambdopsis
814845;Hylaeus deceptorius;Hylaeus deceptorius (Benoist, 1960);Hylaeus deceptorius (Benoist, 1960);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239773;Hylaeus difformis;Hylaeus difformis (Eversmann, 1852);Hylaeus difformis (Eversmann, 1852);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Patagiata
939287;Hylaeus difformis difformis;Hylaeus difformis difformis (Eversmann, 1852);Hylaeus difformis difformis (Eversmann, 1852);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
808464;Hylaeus dilatatus;Hylaeus dilatatus (Kirby, 1802);Hylaeus dilatatus (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Lambdopsis
816781;Hylaeus diplonymus;Hylaeus diplonymus (Schulz, 1906);Hylaeus taeniolatus Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Paraprosopis
239774;Hylaeus duckei;Hylaeus duckei (Alfken, 1904);Hylaeus duckei (Alfken, 1904);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
239775;Hylaeus euryscapus;Hylaeus euryscapus Forster, 1871;Hylaeus euryscapus Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Lambdopsis
1000128;Hylaeus fulvipes;Hylaeus fulvipes Klug in Germar, 1817;Halictus fulvipes (Klug in Germar, 1817);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;
239776;Hylaeus gibbus;Hylaeus gibbus Saunders, 1850;Hylaeus gibbus Saunders, 1850;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
239777;Hylaeus glacialis;Hylaeus glacialis Morawitz, 1872;Hylaeus glacialis Morawitz, 1872;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
939276;Hylaeus glacialis glacialis;Hylaeus glacialis glacialis Morawitz, 1872;Hylaeus glacialis glacialis Morawitz, 1872;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239778;Hylaeus gracilicornis;Hylaeus gracilicornis (Morawitz, 1867);Hylaeus gracilicornis (Morawitz, 1867);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239779;Hylaeus gredleri;Hylaeus gredleri Forster, 1871;Hylaeus gredleri Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
997656;Hylaeus haemorrhoidalis;Hylaeus haemorrhoidalis Schenck, 1853;Lasioglossum prasinum haemorrhoidale (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
239780;Hylaeus hyalinatus;Hylaeus hyalinatus Smith, 1842;Hylaeus hyalinatus Smith, 1842;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Spatulariella
939307;Hylaeus hyalinatus hyalinatus;Hylaeus hyalinatus hyalinatus Smith, 1842;Hylaeus hyalinatus hyalinatus Smith, 1842;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
814848;Hylaeus hyperpunctatus;Hylaeus hyperpunctatus (Strand, 1909);Hylaeus hyperpunctatus (Strand, 1909);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Spatulariella
939026;Hylaeus hyperpunctatus subhyalinatus;Hylaeus hyperpunctatus subhyalinatus (Pittioni, 1950);Hylaeus hyperpunctatus subhyalinatus (Pittioni, 1950);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239781;Hylaeus imparilis;Hylaeus imparilis Forster, 1871;Hylaeus imparilis Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
814852;Hylaeus incongruus;Hylaeus incongruus Forster, 1871;Hylaeus incongruus Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
939275;Hylaeus intermedius;Hylaeus intermedius Forster, 1871;Hylaeus intermedius Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
1000340;Hylaeus interruptus;Hylaeus interruptus Panzer, 1798;Lasioglossum interruptum (Panzer, 1798);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra
239782;Hylaeus kahri;Hylaeus kahri Forster, 1871;Hylaeus kahri Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
997648;Hylaeus lativentris;Hylaeus lativentris Schenck, 1853;Lasioglossum lativentre (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
426762;Hylaeus lepidulus;Hylaeus lepidulus Cockerell, 1924;Hylaeus paulus Bridwell, 1919;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
318075;Hylaeus leptocephalus;Hylaeus leptocephalus (Morawitz, 1871);Hylaeus leptocephalus (Morawitz, 1871);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239783;Hylaeus lineolatus;Hylaeus lineolatus (Schenck, 1861);Hylaeus lineolatus (Schenck, 1861);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Paraprosopis
939280;Hylaeus lineolatus lineolatus;Hylaeus lineolatus lineolatus (Schenck, 1861);Hylaeus lineolatus lineolatus (Schenck, 1861);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
997649;Hylaeus lucidulus;Hylaeus lucidulus Schenck, 1861;Lasioglossum lucidulum (Schenck, 1861);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
997650;Hylaeus marginellus;Hylaeus marginellus Schenck, 1853;Lasioglossum marginellum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
939282;Hylaeus mariannae;Hylaeus mariannae Theunert, 2013;Hylaeus mariannae Theunert, 2013;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239784;Hylaeus meridionalis;Hylaeus meridionalis Forster, 1871;Hylaeus meridionalis Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
997652;Hylaeus minutulus;Hylaeus minutulus Schenck, 1853;Lasioglossum minutulum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra
998408;Hylaeus morio;Hylaeus morio Fabricius, 1793;Lasioglossum morio (Fabricius, 1793);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
939286;Hylaeus nigrifacies;Hylaeus nigrifacies Bramson, 1879;Hylaeus nigrifacies Bramson, 1879;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
939293;Hylaeus nigrifacies rhenanus;Hylaeus nigrifacies rhenanus (Warncke, 1986);Hylaeus nigrifacies rhenanus (Warncke, 1986);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239785;Hylaeus nigritus;Hylaeus nigritus (Fabricius, 1798);Hylaeus nigritus (Fabricius, 1798);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239786;Hylaeus nivalis;Hylaeus nivalis (Morawitz, 1867);Hylaeus nivalis (Morawitz, 1867);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239787;Hylaeus niveofasciatus;Hylaeus niveofasciatus (Dours, 1872);Hylaeus pilosulus (Perez, 1903);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
407174;Hylaeus parvulus;Hylaeus parvulus Janvier, 1972;Hylaeus brevicornis Nylander, 1852;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
997651;Hylaeus parvulus;Hylaeus parvulus Schenck, 1853;Lasioglossum parvulum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
318078;Hylaeus paulus;Hylaeus paulus Bridwell, 1919;Hylaeus paulus Bridwell, 1919;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
997654;Hylaeus pauxillus;Hylaeus pauxillus Schenck, 1853;Lasioglossum pauxillum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra
239788;Hylaeus pectoralis;Hylaeus pectoralis Forster, 1871;Hylaeus pectoralis Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Nesoprosopis
239789;Hylaeus pfankuchi;Hylaeus pfankuchi (Alfken, 1919);Hylaeus pfankuchi (Alfken, 1919);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Lambdopsis
239790;Hylaeus pictipes;Hylaeus pictipes Nylander, 1852;Hylaeus pictipes Nylander, 1852;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Paraprosopis
814855;Hylaeus pictus;Hylaeus pictus (Smith, 1853);Hylaeus pictus (Smith, 1853);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
239791;Hylaeus pilosulus;Hylaeus pilosulus (Perez, 1903);Hylaeus pilosulus (Perez, 1903);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
997653;Hylaeus politus;Hylaeus politus Schenck, 1853;Lasioglossum politum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Pyghalictus
318080;Hylaeus praenotatus;Hylaeus praenotatus Forster, 1871;Hylaeus gibbus Saunders, 1850;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
1000064;Hylaeus propinquus;Hylaeus propinquus Nylander, 1852;Hylaeus nigritus (Fabricius, 1798);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
997655;Hylaeus punctatissimus;Hylaeus punctatissimus Schenck, 1853;Lasioglossum punctatissimum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
239792;Hylaeus punctatus;Hylaeus punctatus (Brulle, 1832);Hylaeus punctatus (Brulle, 1832);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Spatulariella
239793;Hylaeus punctulatissimus;Hylaeus punctulatissimus Smith, 1843;Hylaeus punctulatissimus Smith, 1843;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
1012804;Hylaeus purpurissatus;Hylaeus purpurissatus (Vachal, 1895);Hylaeus purpurissatus (Vachal, 1895);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
997657;Hylaeus pygmaeus;Hylaeus pygmaeus Schenck, 1853;Lasioglossum pygmaeum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
318082;Hylaeus pyrenaicus;Hylaeus pyrenaicus Dathe, 2000;Hylaeus pyrenaicus Dathe, 2000;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
997658;Hylaeus quadrinotatulus;Hylaeus quadrinotatulus Schenck, 1861;Lasioglossum quadrinotatulum (Schenck, 1861);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
997660;Hylaeus quadrisignatus;Hylaeus quadrisignatus Schenck, 1853;Lasioglossum quadrisignatum (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
239794;Hylaeus rinki;Hylaeus rinki (Gorski, 1852);Hylaeus rinki (Gorski, 1852);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Lambdopsis
239795;Hylaeus rubicola;Hylaeus rubicola Saunders, 1850;Hylaeus rubicola Saunders, 1850;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Dentigera
239796;Hylaeus signatus;Hylaeus signatus (Panzer, 1797);Hylaeus signatus (Panzer, 1797);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
939271;Hylaeus signatus signatus;Hylaeus signatus signatus (Panzer, 1797);Hylaeus signatus signatus (Panzer, 1797);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239797;Hylaeus sinuatus;Hylaeus sinuatus (Schenck, 1853);Hylaeus sinuatus (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239798;Hylaeus soror;Hylaeus soror (Perez, 1903);Hylaeus soror (Perez, 1903);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Paraprosopis
239799;Hylaeus spilotus;Hylaeus spilotus Forster, 1871;Hylaeus annularis (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Lambdopsis
239800;Hylaeus stigmorhinus;Hylaeus stigmorhinus (Perez, 1895);Hylaeus purpurissatus (Vachal, 1895);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
239801;Hylaeus styriacus;Hylaeus styriacus Forster, 1871;Hylaeus styriacus Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Paraprosopis
939279;Hylaeus styriacus styriacus;Hylaeus styriacus styriacus Forster, 1871;Hylaeus styriacus styriacus Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
997445;Hylaeus subfasciatus;Hylaeus subfasciatus Imhoff, 1832;Lasioglossum subfasciatum (Imhoff, 1832);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
1000636;Hylaeus subquadratus;Hylaeus subquadratus Forster, 1871;Hylaeus punctatus (Brulle, 1832);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Spatulariella
239802;Hylaeus sulphuripes;Hylaeus sulphuripes (Gribodo, 1894);Hylaeus sulphuripes (Gribodo, 1894);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Spatulariella
239803;Hylaeus taeniolatus;Hylaeus taeniolatus Forster, 1871;Hylaeus taeniolatus Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Paraprosopis
1000124;Hylaeus tetrazonius;Hylaeus tetrazonius Klug in Germar, 1817;Halictus tetrazonius (Klug in Germar, 1817);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;
1000632;Hylaeus tricuspis;Hylaeus tricuspis Forster, 1871;Hylaeus hyalinatus hyalinatus Smith, 1842;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239804;Hylaeus trinotatus;Hylaeus trinotatus (Perez, 1895);Hylaeus trinotatus (Perez, 1895);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
939272;Hylaeus trinotatus trinotatus;Hylaeus trinotatus trinotatus (Perez, 1895);Hylaeus trinotatus trinotatus (Perez, 1895);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
239805;Hylaeus tyrolensis;Hylaeus tyrolensis Forster, 1871;Hylaeus tyrolensis Forster, 1871;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
239806;Hylaeus variegatus;Hylaeus variegatus (Fabricius, 1798);Hylaeus variegatus (Fabricius, 1798);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
808541;Hylaeus variegatus coriaceus;Hylaeus variegatus coriaceus (Perez, 1895);Hylaeus coriaceus (Perez, 1895);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
1000274;Hylaeus virens;Hylaeus virens Erichson in Waltl, 1835;Lasioglossum virens (Erichson in Waltl, 1835);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
239808;Icteranthidium grohmanni;Icteranthidium grohmanni (Spinola, 1838);Icteranthidium grohmanni (Spinola, 1838);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Icteranthidium;
239809;Icteranthidium laterale;Icteranthidium laterale (Latreille, 1809);Icteranthidium laterale (Latreille, 1809);Arthropoda;Insecta;Hymenoptera;Megachilidae;Megachilinae;Anthidiini;Icteranthidium;
808454;Lasioglossum (Evylaeus) morio corsicanum;Lasioglossum (Evylaeus) morio corsicanum (Bluthgen, 1931);Lasioglossum corsicanum (Bluthgen, 1931);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
239810;Lasioglossum aeratum;Lasioglossum aeratum (Kirby, 1802);Lasioglossum aeratum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
1000323;Lasioglossum aeratum aeratum;Lasioglossum aeratum aeratum (Kirby, 1802);Lasioglossum aeratum aeratum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
239811;Lasioglossum albipes;Lasioglossum albipes (Fabricius, 1781);Lasioglossum albipes (Fabricius, 1781);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra
1000321;Lasioglossum albipes albipes;Lasioglossum albipes albipes (Fabricius, 1781);Lasioglossum albipes albipes (Fabricius, 1781);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
239812;Lasioglossum albocinctum;Lasioglossum albocinctum (Lucas, 1849);Lasioglossum albocinctum (Lucas, 1849);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Leuchalictus
883877;Lasioglossum algericolellum;Lasioglossum algericolellum (Strand, 1909);Lasioglossum algericolellum (Strand, 1909);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra
808451;Lasioglossum algirum;Lasioglossum algirum (Bluthgen, 1923);Lasioglossum algirum (Bluthgen, 1923);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
1000324;Lasioglossum algirum algirum;Lasioglossum algirum algirum (Bluthgen, 1923);Lasioglossum algirum algirum (Bluthgen, 1923);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
318094;Lasioglossum alpigenum;Lasioglossum alpigenum (Dalla Torre, 1877);Lasioglossum alpigenum (Dalla Torre, 1877);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
239813;Lasioglossum angusticeps;Lasioglossum angusticeps (Perkins, 1895);Lasioglossum angusticeps (Perkins, 1895);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
239814;Lasioglossum aureimontanum;Lasioglossum aureimontanum Ebmer, 1970;Lasioglossum aureimontanum Ebmer, 1970;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
239815;Lasioglossum aureolum;Lasioglossum aureolum (Perez, 1903);Lasioglossum aureolum (Perez, 1903);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
1000171;Lasioglossum austriacum;Lasioglossum austriacum Ebmer, 1974;Lasioglossum subfulvicorne austriacum Ebmer, 1974;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
239816;Lasioglossum bavaricum;Lasioglossum bavaricum (Bluthgen, 1930);Lasioglossum bavaricum (Bluthgen, 1930);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
239817;Lasioglossum bimaculatum;Lasioglossum bimaculatum (Dours, 1872);Lasioglossum bimaculatum (Dours, 1872);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
239818;Lasioglossum bluethgeni;Lasioglossum bluethgeni Ebmer, 1971;Lasioglossum bluethgeni Ebmer, 1971;Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
239819;Lasioglossum brevicorne;Lasioglossum brevicorne (Schenck, 1869);Lasioglossum brevicorne (Schenck, 1869);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;
239820;Lasioglossum breviventre;Lasioglossum breviventre (Schenck, 1853);Lasioglossum breviventre (Schenck, 1853);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
